,Customer ID,recency,Spent,Number of Orders,Date Last Quarter,Customer Name
1178,1178,0.033886542,-0.777366934,-1.888818876,13-04-2013,Graduation
1179,1179,0.517703246,0.499241901,2.886151971,13-02-2014,Master
1180,1180,1.450778318,-0.704322995,-1.888818876,13-01-2013,Graduation
1181,1181,-1.313888562,0.919244548,1.393144501,5/1/2013,Graduation
1182,1182,0.794169934,0.632049062,0.150252078,19-01-2013,PhD
1183,1183,-1.486680242,0.771496581,3.73988843,3/5/2013,Basic
1184,1184,-1.694030258,-0.719263801,-1.581145901,8/5/2014,Graduation
1185,1185,0.586819918,0.250228474,2.236818232,2/8/2013,Graduation
1186,1186,-0.242580146,-0.684401921,-1.182403191,22-08-2013,Graduation
1187,1187,0.379469902,-0.956656601,-2.868919747,25-08-2013,PhD
1188,1188,0.517703246,0.791417655,1.039283214,6/12/2012,PhD
1189,1189,1.312544974,0.12904194,2.361875756,27-02-2014,2n Cycle
1190,1190,1.623569998,1.767550289,4.149524773,22-12-2012,Master
1191,1191,-1.659471922,-0.936735527,-2.538152616,17-11-2012,Master
1192,1192,0.172119886,-0.92677499,-2.868919747,20-04-2014,Graduation
1193,1193,0.13756155,-0.787327471,-1.86572472,17-02-2014,Graduation
1194,1194,1.623569998,-0.405506883,0.128464811,22-04-2013,Master
1195,1195,0.31035323,-0.103370592,0.982201269,21-04-2013,Master
1196,1196,-1.279330226,0.759875955,5.505274197,1/9/2013,2n Cycle
1197,1197,1.00151995,2.390083856,2.554077952,31-03-2013,Master
1198,1198,0.517703246,-0.51673288,-0.85163606,5/4/2014,PhD
1199,1199,-0.795513522,-0.775706844,-1.888818876,9/9/2012,2n Cycle
1200,1200,-1.41756357,-0.128271935,1.02838958,11/9/2013,Graduation
1201,1201,-0.000671794,-0.75578577,-1.524063956,25-01-2013,Graduation
1202,1202,0.241236558,1.644703665,3.420014932,31-12-2013,Master
1203,1203,0.206678222,-0.818869172,-2.162504062,10/10/2012,Graduation
1204,1204,-0.830071858,-0.840450335,-1.831736931,17-08-2013,Master
1205,1205,0.033886542,-0.966617138,-3.210580511,20-02-2013,Master
1206,1206,1.208869966,0.301691249,2.793775348,22-11-2013,PhD
1207,1207,-0.657280178,-0.863691588,-2.504164827,29-10-2013,Graduation
1208,1208,1.105194958,-0.85871132,-1.888818876,16-02-2014,PhD
1209,1209,0.863286606,1.008889381,1.768793055,22-05-2013,Graduation
1210,1210,0.932403278,0.338213218,2.966328073,12/10/2013,Graduation
1211,1211,-0.449930162,-0.906853916,-2.504164827,15-04-2013,Graduation
1212,1212,0.517703246,-0.335783124,0.071382865,27-10-2013,Graduation
1213,1213,0.448586574,-0.888592931,-2.173397696,12/3/2013,Graduation
1214,1214,0.13756155,-0.694362458,-1.13621488,31-10-2012,Graduation
1215,1215,1.277986638,-0.941715796,-2.902907536,28-06-2013,Graduation
1216,1216,-1.175655218,-0.903533737,-1.86572472,17-07-2013,Graduation
1217,1217,0.621378254,-0.921794721,-2.538152616,8/8/2012,PhD
1218,1218,-0.069788466,-0.943375885,-2.902907536,6/10/2013,PhD
1219,1219,-0.069788466,0.328252681,2.795082237,19-01-2013,Graduation
1220,1220,1.105194958,-0.792307739,-1.888818876,22-08-2012,Basic
1221,1221,1.69268667,1.699486619,3.375133509,22-09-2013,Graduation
1222,1222,0.241236558,-0.951676333,-2.902907536,26-01-2013,2n Cycle
1223,1223,-0.03523013,-0.75578577,-1.581145901,30-07-2013,Graduation
1224,1224,-1.07198021,-0.973257496,-2.902907536,22-09-2013,PhD
1225,1225,0.863286606,-0.890253021,-2.538152616,28-04-2013,PhD
1226,1226,0.65593659,0.484301096,3.203411691,12/10/2013,PhD
1227,1227,-0.449930162,0.172204267,-1.262579292,22-10-2012,Graduation
1228,1228,1.416219982,-0.425427957,-0.08813843,15-08-2013,Master
1229,1229,0.552261582,-0.99483866,-4.190681382,30-03-2014,Master
1230,1230,0.48314491,-0.810568724,-1.797749142,15-02-2013,Graduation
1231,1231,1.139753294,-0.973257496,-3.233674667,29-06-2013,PhD
1232,1232,0.48314491,-0.991518481,-3.210580511,9/2/2014,Graduation
1233,1233,0.206678222,0.607147719,3.752088952,21-03-2013,Graduation
1234,1234,0.517703246,1.541778115,-0.20230232,2/5/2014,PhD
1235,1235,0.068444878,0.63868942,3.70590064,26-05-2014,Graduation
1236,1236,1.658128334,1.530157488,6.622633114,17-04-2014,Master
1237,1237,1.485336654,0.419557605,0.92595023,4/10/2013,Graduation
1238,1238,0.068444878,0.532443691,3.032996762,4/7/2013,Graduation
1239,1239,0.794169934,-0.31420196,0.584289465,29-11-2013,Graduation
1240,1240,-0.346255154,-0.033646832,0.652265044,18-01-2014,Basic
1241,1241,-0.000671794,0.055998001,1.336062555,3/10/2013,PhD
1242,1242,-0.968305202,-0.969937317,-3.210580511,24-05-2014,Graduation
1243,1243,1.450778318,2.775224622,3.044366378,20-04-2014,Master
1244,1244,-0.415371826,-0.92677499,-2.868919747,4/8/2012,PhD
1245,1245,1.69268667,1.945179866,1.142553471,18-05-2014,Graduation
1246,1246,1.243428302,1.986682104,4.480291904,3/12/2012,Basic
1247,1247,-0.311696818,-0.928435079,-2.538152616,5/4/2013,Graduation
1248,1248,-1.624913586,-0.870331947,-2.504164827,24-03-2014,PhD
1249,1249,1.00151995,2.082967296,1.506001502,24-05-2014,Graduation
1250,1250,-0.277138482,0.308331607,2.30479381,27-08-2013,PhD
1251,1251,1.554453326,-0.868671857,-2.196491851,16-07-2013,Graduation
1252,1252,-1.348446898,-0.704322995,-1.159309035,22-02-2013,PhD
1253,1253,0.82872827,1.287784419,1.893850578,12/9/2013,Graduation
1254,1254,-0.933746866,0.650310047,0.618277255,18-10-2013,Graduation
1255,1255,-0.657280178,0.361454472,2.657824191,30-07-2012,PhD
1256,1256,-0.968305202,-0.599737356,-0.794554115,3/8/2012,2n Cycle
1257,1257,0.068444878,0.004535226,1.587484492,12/5/2014,Graduation
1258,1258,1.658128334,-0.881952573,-2.196491851,19-03-2014,Graduation
1259,1259,0.241236558,1.126755737,1.654629164,16-08-2013,Graduation
1260,1260,-1.555796914,-0.958316691,-3.210580511,19-05-2014,PhD
1261,1261,0.966961614,-0.843770514,-2.173397696,22-05-2013,PhD
1262,1262,1.589011662,0.970707323,3.158530268,5/12/2013,Master
1263,1263,-0.449930162,-0.407166973,0.128464811,6/7/2013,Graduation
1264,1264,-1.24477189,2.527871285,1.779686688,6/3/2014,Graduation
1265,1265,1.416219982,1.032130635,4.560468005,8/10/2013,Graduation
1266,1266,-0.000671794,-0.945035975,-2.902907536,24-09-2012,PhD
1267,1267,-1.07198021,-0.202975963,0.857974651,8/2/2013,Graduation
1268,1268,1.381661646,-0.287640528,-0.509975296,20-08-2013,PhD
1269,1269,-0.20802181,-0.935075437,-2.902907536,21-06-2014,2n Cycle
1270,1270,1.139753294,-0.184714978,1.313799306,7/4/2014,Graduation
1271,1271,1.208869966,-0.878632394,-2.527258982,22-01-2013,Master
1272,1272,1.070636622,2.88645062,3.101448323,26-08-2012,Graduation
1273,1273,0.65593659,0.309991697,2.122654341,19-03-2013,Master
1274,1274,-1.279330226,-0.979897854,-3.210580511,21-11-2012,Master
1275,1275,0.897844942,-0.964957049,-2.845825591,26-02-2013,Graduation
1276,1276,-1.348446898,-0.881952573,-2.230479641,16-12-2013,Master
1277,1277,1.450778318,-0.983218033,-3.210580511,1/1/2013,Graduation
1278,1278,-0.968305202,-0.905193826,-2.595234561,21-09-2012,Graduation
1279,1279,-0.72639685,-0.679421653,-1.581145901,29-11-2013,Graduation
1280,1280,1.658128334,-0.92677499,-2.845825591,9/8/2012,Graduation
1281,1281,-0.000671794,0.323272413,2.430327317,18-08-2012,2n Cycle
1282,1282,-1.210213554,1.873796017,0.548994787,20-09-2012,PhD
1283,1283,-1.521238578,-0.913494274,-2.196491851,21-07-2013,Master
1284,1284,-0.415371826,-0.910174095,-3.518253487,5/11/2012,Basic
1285,1285,0.448586574,2.813406681,1.904744212,14-03-2013,Graduation
1286,1286,1.17431163,-0.946696064,-2.538152616,23-11-2012,PhD
1287,1287,-0.03523013,-0.493491627,-0.452893351,8/6/2013,2n Cycle
1288,1288,1.554453326,1.158297437,1.802780844,10/2/2013,Master
1289,1289,0.414028238,0.373075098,2.943233917,30-12-2012,Graduation
1290,1290,0.725053262,-0.342423482,0.242628701,5/9/2013,Graduation
1291,1291,-0.20802181,1.483674982,3.033472745,31-07-2013,Graduation
1292,1292,-0.89918853,0.965727054,4.823259557,18-03-2014,2n Cycle
1293,1293,-0.415371826,0.974027502,4.197019973,7/12/2013,PhD
1294,1294,0.033886542,0.080899344,2.07646603,12/4/2014,PhD
1295,1295,1.00151995,1.548418473,3.147636635,29-03-2014,Master
1296,1296,0.863286606,-0.491831538,-0.122126219,25-10-2013,PhD
1297,1297,-1.210213554,0.353154024,2.736693403,24-06-2013,Graduation
1298,1298,0.966961614,-0.55325485,-0.60104503,19-02-2014,Graduation
1299,1299,-0.346255154,-0.913494274,-2.173397696,27-12-2012,Graduation
1300,1300,1.381661646,-0.264399275,0.04828871,4/6/2013,Master
1301,1301,0.448586574,-0.935075437,-2.902907536,4/3/2013,Graduation
1302,1302,0.344911566,-0.838790246,-2.173397696,18-02-2014,2n Cycle
1303,1303,0.65593659,-0.906853916,-2.868919747,25-02-2013,Graduation
1304,1304,-1.24477189,1.719407693,4.400115803,1/11/2012,Graduation
1305,1305,-0.415371826,-0.34906384,-0.122126219,28-06-2013,Graduation
1306,1306,-0.449930162,0.852840967,3.716794274,3/4/2013,Graduation
1307,1307,-0.72639685,-0.222897037,-0.031056485,23-05-2014,PhD
1308,1308,-1.624913586,-0.9251149,-2.173397696,14-01-2014,Graduation
1309,1309,-1.106538546,1.777510826,3.022579111,22-07-2013,Graduation
1310,1310,1.277986638,-0.911834184,-2.173397696,31-01-2014,PhD
1311,1311,0.172119886,-0.725904159,-1.524063956,23-11-2012,Master
1312,1312,-1.624913586,-0.388905988,-3.518253487,26-08-2013,Master
1313,1313,-1.59035525,0.977347681,1.29070515,6/11/2013,2n Cycle
1314,1314,1.208869966,-0.840450335,-2.162504062,11/1/2014,2n Cycle
1315,1315,-1.41756357,-0.48353109,-0.122126219,20-04-2013,PhD
1316,1316,-1.555796914,1.316005941,1.882956945,1/10/2013,Graduation
1317,1317,0.275794894,1.355848089,4.343033858,10/6/2014,2n Cycle
1318,1318,-0.864630194,0.392996172,2.167535764,29-07-2013,Graduation
1319,1319,0.068444878,-0.491831538,-0.452893351,1/2/2014,Graduation
1320,1320,-0.691838514,0.899323474,1.118152426,22-04-2013,Master
1321,1321,-1.24477189,-0.793967829,-1.831736931,6/6/2013,Master
1322,1322,-0.89918853,-0.954996512,-2.902907536,7/1/2014,Graduation
1323,1323,-0.449930162,-0.511752612,-0.372717249,3/9/2012,Graduation
1324,1324,1.34710331,-0.476890732,-0.179208165,29-03-2014,Basic
1325,1325,-1.624913586,-0.276019901,0.1624526,14-02-2013,Master
1326,1326,-1.59035525,0.947466069,1.346956189,18-04-2014,Graduation
1327,1327,-1.175655218,-0.867011767,-2.595234561,25-09-2013,PhD
1328,1328,0.31035323,-0.968277228,-3.210580511,12/12/2013,Master
1329,1329,-1.313888562,-0.822189351,-2.196491851,17-11-2013,PhD
1330,1330,-0.760955186,-0.958316691,-2.902907536,7/3/2014,Graduation
1331,1331,-0.588163506,-0.327482676,0.470125575,12/12/2012,Graduation
1332,1332,-1.279330226,0.319952234,2.977221706,18-09-2013,Graduation
1333,1333,1.34710331,1.171578154,2.087359663,29-07-2013,Graduation
1334,1334,1.450778318,1.453793371,3.078354167,18-08-2012,Master
1335,1335,-1.279330226,1.08027323,1.278504628,17-09-2013,Graduation
1336,1336,-0.968305202,-0.96163687,-3.233674667,8/5/2013,Graduation
1337,1337,-0.89918853,-0.631279057,-0.85163606,20-04-2014,Master
1338,1338,-1.348446898,1.573319816,2.201523554,16-10-2013,Graduation
1339,1339,-0.484488498,0.421217694,2.795082237,8/8/2012,Graduation
1340,1340,0.690494926,-0.837130156,-2.139409906,29-05-2014,Graduation
1341,1341,0.65593659,0.044377375,1.757899421,21-11-2012,Master
1342,1342,1.243428302,2.175932309,1.904744212,1/10/2012,Master
1343,1343,-0.519046834,-0.79064765,-1.888818876,16-02-2013,Graduation
1344,1344,0.206678222,-0.035306922,1.256717361,20-03-2013,Basic
1345,1345,-1.348446898,-0.905193826,-2.504164827,20-02-2013,Graduation
1346,1346,-0.657280178,-0.266059364,0.493219731,10/2/2013,2n Cycle
1347,1347,-0.449930162,0.550704676,4.50338606,20-06-2013,PhD
1348,1348,-1.210213554,0.314971965,-0.624139186,31-08-2013,Graduation
1349,1349,1.036078286,0.889362937,0.868868285,3/5/2013,PhD
1350,1350,0.103003214,-0.319182228,0.56119531,30-03-2013,PhD
1351,1351,1.658128334,-0.958316691,-2.902907536,21-10-2013,Graduation
1352,1352,-0.864630194,-0.697682637,-1.159309035,8/11/2012,Graduation
1353,1353,-1.694030258,-0.591436908,-0.874730216,27-01-2014,Graduation
1354,1354,1.623569998,-0.614678162,-0.85163606,9/11/2012,Graduation
1355,1355,1.381661646,-0.85705123,-2.230479641,17-03-2013,Graduation
1356,1356,1.554453326,-0.950016243,-2.902907536,22-04-2013,Graduation
1357,1357,1.69268667,-0.189695246,1.130352948,28-04-2014,PhD
1358,1358,0.794169934,0.60382754,3.478403766,29-12-2013,Graduation
1359,1359,-1.659471922,-0.392226167,0.27661649,4/10/2013,Master
1360,1360,-0.795513522,-0.350723929,0.41304363,26-09-2012,Graduation
1361,1361,-1.521238578,-0.895233289,-2.504164827,23-11-2013,Basic
1362,1362,-0.933746866,-0.473570553,-0.179208165,30-05-2013,Graduation
1363,1363,0.241236558,-0.639579504,-1.125321246,31-07-2012,2n Cycle
1364,1364,0.863286606,-0.714283532,-1.524063956,25-07-2013,2n Cycle
1365,1365,-0.864630194,-0.933415348,-2.538152616,4/9/2012,Master
1366,1366,-1.383005234,2.144390608,2.588065741,7/11/2013,Graduation
1367,1367,-1.348446898,-0.971597407,-2.902907536,25-11-2013,Graduation
1368,1368,-0.484488498,-0.940055706,-2.902907536,26-12-2013,Master
1369,1369,0.241236558,1.382409522,2.623360419,13-05-2014,Graduation
1370,1370,-1.452121906,-0.468590285,-0.441999717,29-04-2014,Graduation
1371,1371,0.068444878,-0.850410872,-1.888818876,25-12-2013,2n Cycle
1372,1372,-1.106538546,-0.938395617,-2.902907536,6/5/2013,Master
1373,1373,-0.657280178,-0.888592931,-2.868919747,4/10/2012,PhD
1374,1374,-0.968305202,-0.974917586,-2.538152616,3/3/2013,PhD
1375,1375,-1.624913586,0.301691249,2.714906136,2/12/2012,Graduation
1376,1376,1.243428302,-0.983218033,-3.210580511,30-12-2013,Graduation
1377,1377,0.552261582,-0.910174095,-2.196491851,20-08-2013,Graduation
1378,1378,0.517703246,0.499241901,2.886151971,25-06-2013,Master
1379,1379,-1.313888562,-0.315862049,-0.08813843,1/4/2013,Master
1380,1380,1.485336654,-0.528353507,-0.48688114,5/5/2014,Master
1381,1381,0.172119886,0.268489459,2.544491207,3/7/2013,2n Cycle
1382,1382,-1.555796914,-0.696022548,-1.466982011,3/9/2012,Graduation
1383,1383,0.13756155,-0.420447689,-0.452893351,12/1/2014,2n Cycle
1384,1384,-0.346255154,0.198765699,2.55538484,6/10/2012,Graduation
1385,1385,-0.000671794,-0.765746307,-1.86572472,15-01-2014,Graduation
1386,1386,0.725053262,-0.478550822,-0.122126219,2/3/2014,PhD
1387,1387,-0.311696818,0.309991697,2.532290685,20-08-2013,2n Cycle
1388,1388,-0.311696818,-0.254438737,0.720716605,16-12-2012,Graduation
1389,1389,-0.20802181,-0.75578577,-1.797749142,2/5/2014,Graduation
1390,1390,-1.106538546,0.314971965,2.738000292,11/10/2013,Master
1391,1391,-0.311696818,1.7974319,0.504113364,3/10/2013,Graduation
1392,1392,1.208869966,-0.974917586,-3.210580511,2/3/2014,PhD
1393,1393,-0.830071858,1.362488448,2.588065741,9/11/2012,2n Cycle
1394,1394,0.448586574,-0.661160668,-1.443887855,15-05-2014,PhD
1395,1395,1.17431163,-0.103370592,0.754704394,30-07-2013,Master
1396,1396,-0.069788466,-0.848750783,-2.504164827,22-05-2014,Graduation
1397,1397,-0.138905138,-0.639579504,-1.239485136,7/2/2014,Graduation
1398,1398,-0.519046834,-0.906853916,-2.538152616,21-04-2013,Master
1399,1399,-1.59035525,-0.935075437,-2.230479641,10/12/2012,PhD
1400,1400,-1.659471922,-0.99483866,-3.210580511,25-08-2012,Graduation
1401,1401,-1.07198021,0.348173756,3.032165856,29-03-2014,Graduation
1402,1402,-0.138905138,1.267863345,1.985396295,21-04-2014,Graduation
1403,1403,1.105194958,-0.938395617,-2.902907536,13-08-2012,Graduation
1404,1404,0.966961614,-0.908514005,-2.868919747,12/10/2012,Master
1405,1405,-0.89918853,-0.878632394,-2.230479641,7/8/2012,PhD
1406,1406,-0.03523013,-0.969937317,-3.210580511,11/4/2013,Master
1407,1407,0.414028238,-0.976577675,-3.210580511,17-12-2013,Master
1408,1408,0.379469902,-0.906853916,-2.538152616,8/9/2012,Graduation
1409,1409,0.897844942,-0.262739185,0.185546756,6/9/2012,PhD
1410,1410,0.517703246,-0.946696064,-2.902907536,28-09-2012,PhD
1411,1411,0.172119886,-0.945035975,-2.902907536,20-05-2013,Graduation
1412,1412,1.208869966,0.869441862,3.09055469,18-02-2014,Master
1413,1413,0.897844942,-0.951676333,-2.538152616,22-01-2014,Graduation
1414,1414,-1.141096882,-0.520053059,-0.122126219,13-02-2013,Graduation
1415,1415,1.036078286,-0.928435079,-2.868919747,10/6/2013,Graduation
1416,1416,1.485336654,-0.528353507,-0.48688114,16-01-2013,Basic
1417,1417,-1.141096882,-0.958316691,-3.233674667,23-02-2014,Graduation
1418,1418,1.623569998,-0.800608187,-2.253573797,16-03-2014,Graduation
1419,1419,-0.657280178,-0.749145412,-1.86572472,28-01-2014,Graduation
1420,1420,0.379469902,-0.89191311,-2.196491851,11/4/2014,PhD
1421,1421,-1.313888562,-0.971597407,-3.210580511,13-10-2013,2n Cycle
1422,1422,0.897844942,-0.900213558,-2.173397696,11/11/2012,Graduation
1423,1423,-0.449930162,2.195853383,2.371938483,16-02-2014,PhD
1424,1424,0.759611598,2.781864981,3.147636635,28-12-2012,Graduation
1425,1425,1.34710331,-0.493491627,-0.316466211,4/5/2013,Graduation
1426,1426,1.51989499,1.181538691,1.404038134,13-04-2013,PhD
1427,1427,1.51989499,0.451099305,3.386858049,16-09-2013,PhD
1428,1428,0.172119886,1.057031977,1.096365159,30-03-2014,2n Cycle
1429,1429,-0.277138482,0.137342387,0.173346233,4/3/2013,Graduation
1430,1430,-0.104346802,-0.661160668,-1.182403191,5/4/2013,Master
1431,1431,-0.72639685,0.874422131,1.039283214,13-02-2014,2n Cycle
1432,1432,-0.311696818,1.493635519,3.12323559,19-12-2013,Graduation
1433,1433,1.139753294,-0.913494274,-2.538152616,23-12-2013,Graduation
1434,1434,-0.38081349,-0.129932024,0.92595023,30-10-2013,Graduation
1435,1435,-1.59035525,0.803038282,0.788692184,4/5/2013,2n Cycle
1436,1436,1.312544974,-0.709303264,-1.5009698,25-08-2012,Graduation
1437,1437,-0.000671794,-0.880292484,-2.230479641,25-01-2013,2n Cycle
1438,1438,-1.141096882,2.891430888,4.081549194,23-04-2014,Graduation
1439,1439,0.552261582,-0.121631576,1.085471525,14-02-2013,Graduation
1440,1440,-1.383005234,-0.085109607,1.54129618,18-07-2013,Graduation
1441,1441,-0.864630194,0.049357643,1.779686688,21-09-2013,Master
1442,1442,-0.830071858,-0.931755258,-2.902907536,3/9/2012,Graduation
1443,1443,-0.20802181,-0.935075437,-2.173397696,24-10-2012,Master
1444,1444,-1.348446898,-0.930095169,-2.902907536,27-09-2013,Graduation
1445,1445,-0.691838514,0.311651786,1.835461744,15-10-2013,Graduation
1446,1446,-0.138905138,-0.035306922,1.530402547,16-12-2012,2n Cycle
1447,1447,0.275794894,1.604861516,2.019384085,1/12/2012,Graduation
1448,1448,-1.002863538,-0.986538212,-3.267662457,25-10-2013,PhD
1449,1449,-0.691838514,1.433872297,2.920139761,23-03-2014,2n Cycle
1450,1450,1.139753294,-0.900213558,-2.561246772,17-02-2013,Graduation
1451,1451,0.65593659,-0.717603711,-1.466982011,9/6/2014,Graduation
1452,1452,0.552261582,-0.941715796,-2.902907536,13-11-2013,Graduation
1453,1453,1.727245006,0.781457118,1.666353704,30-09-2013,PhD
1454,1454,-1.383005234,0.84288043,2.201523554,28-08-2012,PhD
1455,1455,-1.002863538,-0.785667381,-1.86572472,25-06-2014,Graduation
1456,1456,1.00151995,1.548418473,3.147636635,13-10-2012,Graduation
1457,1457,-0.795513522,-0.863691588,-2.196491851,12/1/2013,Graduation
1458,1458,0.65593659,-0.647879952,-1.182403191,12/2/2014,Graduation
1459,1459,1.036078286,0.70841318,4.070655561,14-09-2012,PhD
1460,1460,-0.830071858,0.950786248,3.832265053,26-01-2014,Master
1461,1461,1.17431163,0.351493935,2.350151216,19-08-2013,Graduation
1462,1462,-0.588163506,-0.954996512,-2.902907536,13-04-2014,PhD
1463,1463,-0.000671794,-0.931755258,-2.902907536,18-06-2014,Graduation
1464,1464,0.033886542,0.915924369,1.233623205,8/7/2013,Master
1465,1465,1.208869966,0.419557605,3.022579111,20-06-2013,Master
1466,1466,1.623569998,1.699486619,0.548994787,13-02-2013,Graduation
1467,1467,0.241236558,-0.271039633,0.949044386,12/5/2013,Graduation
1468,1468,1.243428302,2.162651592,5.01629266,8/2/2014,PhD
1469,1469,0.48314491,-0.377285361,0.219534545,16-01-2013,Graduation
1470,1470,-1.106538546,0.213706505,2.498302895,21-12-2013,2n Cycle
1471,1471,-1.313888562,-0.561555297,-0.429799195,2/5/2013,Graduation
1472,1472,0.448586574,3.181946553,5.197601222,27-04-2013,Graduation
1473,1473,-0.03523013,0.007855405,1.814981366,1/9/2012,PhD
1474,1474,1.277986638,-0.883612663,-2.230479641,16-11-2012,Graduation
1475,1475,0.82872827,0.726674164,3.659712329,12/2/2013,Graduation
1476,1476,-0.449930162,-0.916814453,-2.538152616,23-11-2012,Master
1477,1477,-0.519046834,0.758215865,0.720716605,2/11/2013,PhD
1478,1478,-1.141096882,1.38738979,2.95412755,28-10-2013,Master
1479,1479,-0.03523013,1.259562898,5.48348693,24-01-2014,PhD
1480,1480,0.414028238,-0.284320349,-0.168314531,1/4/2013,Graduation
1481,1481,0.172119886,-0.945035975,-2.902907536,31-08-2012,Graduation
1482,1482,0.241236558,-0.284320349,0.550301676,16-10-2013,2n Cycle
1483,1483,0.863286606,0.23196749,2.179736287,22-08-2013,Graduation
1484,1484,-0.484488498,1.309365583,2.588065741,2/8/2012,2n Cycle
1485,1485,0.552261582,0.532443691,0.139358444,3/3/2013,Master
1486,1486,-0.03523013,0.057658091,1.393144501,22-06-2014,Master
1487,1487,1.34710331,0.731654433,4.093273734,10/6/2014,PhD
1488,1488,-1.037421874,0.557345034,3.271863252,11/1/2013,Graduation
1489,1489,-0.968305202,0.497581812,3.033472745,10/11/2013,Master
1490,1490,-0.760955186,0.98066786,1.346956189,24-06-2013,PhD
1491,1491,1.277986638,-0.808908635,-1.797749142,21-01-2013,PhD
1492,1492,1.485336654,1.744309035,3.592567656,27-07-2013,Graduation
1493,1493,-1.659471922,1.711107245,2.770681192,1/10/2013,Graduation
1494,1494,-1.210213554,-0.886932842,-2.139409906,11/12/2013,Graduation
1495,1495,0.863286606,-0.55159476,-0.817648271,26-01-2014,Graduation
1496,1496,1.208869966,0.409597067,2.943233917,1/12/2013,Graduation
1497,1497,-1.555796914,-0.878632394,-2.230479641,16-08-2012,PhD
1498,1498,0.033886542,-0.832149888,-2.173397696,13-11-2012,Graduation
1499,1499,-1.624913586,-0.832149888,-2.538152616,13-01-2013,Graduation
1500,1500,0.82872827,2.184232756,1.986227202,11/2/2013,Master
1501,1501,-0.968305202,1.750949393,2.668717824,13-02-2014,2n Cycle
1502,1502,1.139753294,-0.868671857,-2.196491851,17-08-2012,Graduation
1503,1503,-1.210213554,-0.928435079,-2.538152616,5/11/2012,Master
1504,1504,0.241236558,-0.999818928,-4.190681382,20-08-2012,PhD
1505,1505,-1.002863538,0.208726236,2.498302895,20-03-2014,Master
1506,1506,0.172119886,1.040431082,1.472013713,9/7/2013,Master
1507,1507,0.966961614,-0.822189351,-2.162504062,7/11/2012,2n Cycle
1508,1508,-1.521238578,1.744309035,0.548994787,25-10-2013,PhD
1509,1509,0.552261582,-0.916814453,-2.561246772,8/6/2013,Graduation
1510,1510,-0.55360517,1.503596056,3.022579111,2/2/2014,Graduation
1511,1511,0.552261582,-0.558235118,-0.48688114,18-08-2012,Master
1512,1512,-0.277138482,0.492601543,3.387334032,25-11-2012,Graduation
1513,1513,1.277986638,-0.808908635,-1.797749142,27-04-2014,Graduation
1514,1514,1.485336654,-0.837130156,-2.173397696,30-04-2013,2n Cycle
1515,1515,1.658128334,-0.561555297,-0.48688114,11/3/2014,Graduation
1516,1516,1.450778318,-0.971597407,-2.868919747,28-11-2012,Graduation
1517,1517,-1.694030258,0.9109441,0.799585817,9/9/2013,Graduation
1518,1518,0.344911566,0.794737834,1.039283214,20-09-2013,Master
1519,1519,-1.555796914,0.864461594,4.197019973,11/11/2012,Graduation
1520,1520,-1.521238578,-0.888592931,-1.86572472,3/6/2013,PhD
1521,1521,-0.03523013,0.592206914,3.467510133,26-05-2013,Graduation
1522,1522,1.727245006,1.287784419,2.07646603,7/2/2014,Graduation
1523,1523,1.105194958,-0.978237765,-3.267662457,6/5/2014,PhD
1524,1524,1.589011662,0.308331607,2.852164182,13-04-2013,Graduation
1525,1525,-0.20802181,-0.842110425,-2.173397696,20-11-2012,Graduation
1526,1526,-1.521238578,-0.875312215,-2.538152616,5/4/2014,PhD
1527,1527,0.033886542,-0.730884427,-1.808642775,11/12/2012,Graduation
1528,1528,0.932403278,0.115761224,1.906051101,24-02-2014,PhD
1529,1529,-0.104346802,-0.969937317,-3.267662457,24-03-2013,Graduation
1530,1530,0.65593659,-0.855391141,-2.253573797,11/12/2012,2n Cycle
1531,1531,-0.55360517,0.055998001,0.788692184,15-05-2013,2n Cycle
1532,1532,0.033886542,0.827939625,1.210529049,14-06-2014,PhD
1533,1533,1.243428302,0.70675309,0.207334023,18-08-2012,Master
1534,1534,0.48314491,0.940825711,4.834153191,4/9/2012,2n Cycle
1535,1535,1.381661646,-0.966617138,-2.902907536,5/10/2012,2n Cycle
1536,1536,1.105194958,-0.609697893,-0.817648271,20-12-2013,Graduation
1537,1537,0.966961614,-0.974917586,-3.210580511,7/12/2013,PhD
1538,1538,0.033886542,-0.838790246,-1.888818876,16-10-2012,PhD
1539,1539,-1.348446898,0.70841318,3.387334032,12/1/2013,Master
1540,1540,-0.657280178,-0.749145412,-1.86572472,28-03-2014,Graduation
1541,1541,0.586819918,-0.247798379,0.857974651,8/3/2013,Master
1542,1542,-1.141096882,-0.979897854,-3.210580511,29-11-2012,Graduation
1543,1543,-1.279330226,0.306671518,2.588065741,26-05-2013,PhD
1544,1544,-0.657280178,-0.855391141,-2.173397696,31-08-2012,Graduation
1545,1545,-1.41756357,-0.332462945,0.56119531,13-01-2013,Master
1546,1546,1.51989499,1.098534215,2.07646603,2/9/2013,2n Cycle
1547,1547,-1.210213554,0.388015904,2.69181198,9/11/2012,Graduation
1548,1548,0.13756155,0.042717285,2.009321358,20-01-2013,Graduation
1549,1549,-0.795513522,0.683511837,0.56119531,29-03-2013,2n Cycle
1550,1550,-0.89918853,1.174898333,4.10464335,12/10/2013,Master
1551,1551,1.485336654,-0.918474542,-2.538152616,8/3/2014,2n Cycle
1552,1552,-0.691838514,3.183606642,1.346956189,2/9/2012,Graduation
